"disease","recipient","loc_id","start_date","data_source","program_activity","country","year","grant_number","period","source","budget","expenditure","disbursement"
"hiv","SR Societé Civile","VIH","2018-10-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",17342.08333,0,0
"hiv","SR Societé Civile","VIH","2019-01-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2019,"COD-C-CORDAID",90,"gf",17342.08333,0,0
"hiv","INCAP","Departamentos Priorizados","2018-01-01","rej_fpm","HIV/AIDS care and support","Guatemala",2018,"FR100-GTM-H",90,"gf",25547.04,0,0
"hiv","INCAP","Ciudad Guatemala","2018-01-01","rej_fpm","HIV/AIDS care and support","Guatemala",2018,"FR100-GTM-H",90,"gf",0,0,0
"hiv","INCAP","Departamentos Priorizados","2018-04-01","rej_fpm","HIV/AIDS care and support","Guatemala",2018,"FR100-GTM-H",90,"gf",25547.04,0,0
"hiv","INCAP","Ciudad Guatemala","2018-04-01","rej_fpm","HIV/AIDS care and support","Guatemala",2018,"FR100-GTM-H",90,"gf",0,0,0
"hiv","INCAP","Departamentos Priorizados","2018-07-01","rej_fpm","HIV/AIDS care and support","Guatemala",2018,"FR100-GTM-H",90,"gf",25547.04,0,0
"hiv","INCAP","Ciudad Guatemala","2018-07-01","rej_fpm","HIV/AIDS care and support","Guatemala",2018,"FR100-GTM-H",90,"gf",141453,0,0
"hiv","INCAP","Departamentos Priorizados","2018-10-01","rej_fpm","HIV/AIDS care and support","Guatemala",2018,"FR100-GTM-H",90,"gf",25547.04,0,0
"hiv","INCAP","Ciudad Guatemala","2018-10-01","rej_fpm","HIV/AIDS care and support","Guatemala",2018,"FR100-GTM-H",90,"gf",0,0,0
"hiv","INCAP","Departamentos Priorizados","2019-01-01","rej_fpm","HIV/AIDS care and support","Guatemala",2019,"FR100-GTM-H",90,"gf",25547.04,0,0
"hiv","INCAP","Ciudad Guatemala","2019-01-01","rej_fpm","HIV/AIDS care and support","Guatemala",2019,"FR100-GTM-H",90,"gf",0,0,0
"hiv","INCAP","Departamentos Priorizados","2019-04-01","rej_fpm","HIV/AIDS care and support","Guatemala",2019,"FR100-GTM-H",90,"gf",25547.04,0,0
"hiv","INCAP","Ciudad Guatemala","2019-04-01","rej_fpm","HIV/AIDS care and support","Guatemala",2019,"FR100-GTM-H",90,"gf",0,0,0
"hiv","INCAP","Departamentos Priorizados","2019-07-01","rej_fpm","HIV/AIDS care and support","Guatemala",2019,"FR100-GTM-H",90,"gf",25547.04,0,0
"hiv","INCAP","Ciudad Guatemala","2019-07-01","rej_fpm","HIV/AIDS care and support","Guatemala",2019,"FR100-GTM-H",90,"gf",229554,0,0
"hiv","INCAP","Departamentos Priorizados","2019-10-01","rej_fpm","HIV/AIDS care and support","Guatemala",2019,"FR100-GTM-H",90,"gf",25547.04,0,0
"hiv","INCAP","Ciudad Guatemala","2019-10-01","rej_fpm","HIV/AIDS care and support","Guatemala",2019,"FR100-GTM-H",90,"gf",0,0,0
"hiv","INCAP","Departamentos Priorizados","2020-01-01","rej_fpm","HIV/AIDS care and support","Guatemala",2020,"FR100-GTM-H",90,"gf",25547.04,0,0
"hiv","INCAP","Ciudad Guatemala","2020-01-01","rej_fpm","HIV/AIDS care and support","Guatemala",2020,"FR100-GTM-H",90,"gf",0,0,0
"hiv","INCAP","Departamentos Priorizados","2020-04-01","rej_fpm","HIV/AIDS care and support","Guatemala",2020,"FR100-GTM-H",90,"gf",25547.04,0,0
"hiv","INCAP","Ciudad Guatemala","2020-04-01","rej_fpm","HIV/AIDS care and support","Guatemala",2020,"FR100-GTM-H",90,"gf",0,0,0
"hiv","INCAP","Departamentos Priorizados","2020-07-01","rej_fpm","HIV/AIDS care and support","Guatemala",2020,"FR100-GTM-H",90,"gf",25547.04,0,0
"hiv","INCAP","Ciudad Guatemala","2020-07-01","rej_fpm","HIV/AIDS care and support","Guatemala",2020,"FR100-GTM-H",90,"gf",0,0,0
"hiv","INCAP","Departamentos Priorizados","2020-10-01","rej_fpm","HIV/AIDS care and support","Guatemala",2020,"FR100-GTM-H",90,"gf",25547.04,0,0
"hiv","INCAP","Ciudad Guatemala","2020-10-01","rej_fpm","HIV/AIDS care and support","Guatemala",2020,"FR100-GTM-H",90,"gf",0,0,0
"hiv","SR Societé Civile","VIH","2019-04-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2019,"COD-C-CORDAID",90,"gf",17342.08333,0,0
"hiv","SR Societé Civile","VIH","2019-07-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2019,"COD-C-CORDAID",90,"gf",17342.08333,0,0
"hiv","SR Societé Civile","VIH","2019-10-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2019,"COD-C-CORDAID",90,"gf",17342.08333,0,0
"hiv","SR Societé Civile","VIH","2020-01-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",17342.08333,0,0
"hiv","SR Societé Civile","VIH","2020-04-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",17342.08333,0,0
"hiv","SR Societé Civile","VIH","2020-07-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",17342.08333,0,0
"hiv","SR Societé Civile","VIH","2020-10-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",17342.08333,0,0
"hiv","HIVOSHQ","gtm","2017-01-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",0,0,0
"hiv","SR4PV10","gtm","2017-01-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",0,0,0
"hiv","SR4PV11","gtm","2017-01-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",0,0,0
"hiv","SR4PV12","gtm","2017-01-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",0,0,0
"hiv","SR1PV9","gtm","2017-01-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",0,0,0
"hiv","HIVOSHQ","gtm","2017-04-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",0,0,0
"hiv","SR4PV10","gtm","2017-04-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",0,0,0
"hiv","SR4PV11","gtm","2017-04-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",0,0,0
"hiv","SR4PV12","gtm","2017-04-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",0,0,0
"hiv","SR1PV9","gtm","2017-04-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",0,0,0
"hiv","HIVOSHQ","gtm","2017-07-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",52016.06853785,0,0
"hiv","SR4PV10","gtm","2017-07-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",22000.28387231,0,0
"hiv","SR4PV11","gtm","2017-07-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",15959.01873501,0,0
"hiv","SR4PV12","gtm","2017-07-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",14321.40495712,0,0
"hiv","SR1PV9","gtm","2017-07-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",0,0,0
"hiv","HIVOSHQ","gtm","2017-10-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",33481.74811305,0,0
"hiv","SR4PV10","gtm","2017-10-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",27223.34559336,0,0
"hiv","SR4PV11","gtm","2017-10-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",21188.09991416,0,0
"hiv","SR4PV12","gtm","2017-10-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",16207.6098588,0,0
"hiv","SR1PV9","gtm","2017-10-01","fpm","HIV/AIDS care and support","Guatemala",2017,"GUA-311-G05-H",90,"gf",3651.80458,0,0
"hiv","COD-H-MOH","cod","2019-01-01","init_fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2019,"COD-H-MOH",365,"gf",0,0,0
"hiv","COD-C-CORDAID","cod","2019-01-01","init_fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2019,"COD-C-CORDAID",365,"gf",7029308.5,0,0
"hiv","COD-H-SANRU ","cod","2020-01-01","init_fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2020,"COD-H-SANRU ",365,"gf",2486534.5,0,0
"hiv","COD-H-MOH","cod","2020-01-01","init_fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2020,"COD-H-MOH",365,"gf",0,0,0
"hiv","COD-C-CORDAID","cod","2020-01-01","init_fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2020,"COD-C-CORDAID",365,"gf",7029308.5,0,0
"hiv","CORDAID","cod","2016-01-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2016,"COD-H-CORDAID-810",90,"gf",5746779.985796,0,0
"hiv","SRs","cod","2016-01-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2016,"COD-H-CORDAID-810",90,"gf",4578.055085,0,0
"hiv","PR (PPM)","VIH","2018-01-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",5347.66,0,0
"hiv","PR (PPM)","VIH","2018-04-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2018-07-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2018-10-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2019-01-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2019,"COD-C-CORDAID",90,"gf",7914.2,0,0
"hiv","PR (PPM)","VIH","2019-04-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2019,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2019-07-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2019,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2019-10-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2019,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2020-01-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",35980.5,0,0
"hiv","PR (PPM)","VIH","2020-04-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2020-07-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2020-10-01","fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","COD-H-MOH","cod","2018-01-01","init_fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2018,"COD-H-MOH",365,"gf",112807,0,0
"hiv","COD-C-CORDAID","cod","2018-01-01","init_fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2018,"COD-C-CORDAID",365,"gf",7029308.5,0,0
"hiv","COD-H-SANRU ","cod","2019-01-01","init_fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2019,"COD-H-SANRU ",365,"gf",9689602.5,0,0
"hiv","COD-H-SANRU ","cod","2018-01-01","init_fpm","HIV/AIDS care and support","Congo (Democratic Republic)",2018,"COD-H-SANRU ",365,"gf",4860758,0,0
"hiv","CORDAID","cod","2016-04-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2016,"COD-H-CORDAID-810",90,"gf",58196.80626634,0,0
"hiv","CORDAID","cod","2016-07-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2016,"COD-H-CORDAID-810",90,"gf",58196.80626634,0,0
"hiv","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2018-10-01","fpm","HIV/AIDS counseling and testing","Uganda",2018,"UGA-H-MoFPED",90,"gf",0,0,0
"hiv","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2020-07-01","fpm","HIV/AIDS counseling and testing","Uganda",2020,"UGA-H-MoFPED",90,"gf",0,0,0
"hiv","CORDAID","cod","2015-07-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2015,"COD-H-CORDAID-810",90,"gf",100120.63494251,0,0
"hiv","CORDAID","cod","2015-10-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2015,"COD-H-CORDAID-810",90,"gf",100120.63494251,0,0
"hiv","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2020-10-01","fpm","HIV/AIDS counseling and testing","Uganda",2020,"UGA-H-MoFPED",90,"gf",0,0,0
"hiv","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2018-07-01","fpm","HIV/AIDS counseling and testing","Uganda",2018,"UGA-H-MoFPED",90,"gf",0,0,0
"hiv","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2019-07-01","fpm","HIV/AIDS counseling and testing","Uganda",2019,"UGA-H-MoFPED",90,"gf",0,0,0
"hiv","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2019-10-01","fpm","HIV/AIDS counseling and testing","Uganda",2019,"UGA-H-MoFPED",90,"gf",0,0,0
"hiv","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2020-01-01","fpm","HIV/AIDS counseling and testing","Uganda",2020,"UGA-H-MoFPED",90,"gf",6624629.944,0,0
"hiv","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2020-04-01","fpm","HIV/AIDS counseling and testing","Uganda",2020,"UGA-H-MoFPED",90,"gf",0,0,0
"hiv","CORDAID","cod","2016-10-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2016,"COD-H-CORDAID-810",90,"gf",58196.80626634,0,0
"hiv","CORDAID","cod","2015-01-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2015,"COD-H-CORDAID-810",90,"gf",0,0,0
"hiv","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2018-01-01","fpm","HIV/AIDS counseling and testing","Uganda",2018,"UGA-H-MoFPED",90,"gf",0,0,0
"hiv","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2018-04-01","fpm","HIV/AIDS counseling and testing","Uganda",2018,"UGA-H-MoFPED",90,"gf",9246837.226,0,0
"hiv","CORDAID","cod","2016-01-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2016,"COD-H-CORDAID-810",90,"gf",58389.30626634,0,0
"hiv","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2019-01-01","fpm","HIV/AIDS counseling and testing","Uganda",2019,"UGA-H-MoFPED",90,"gf",8121888.21,0,0
"hiv","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2019-04-01","fpm","HIV/AIDS counseling and testing","Uganda",2019,"UGA-H-MoFPED",90,"gf",0,0,0
"hiv","CORDAID","cod","2017-10-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2017,"COD-H-CORDAID-810",90,"gf",70708.616838015,0,0
"hiv","CORDAID","cod","2017-07-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2017,"COD-H-CORDAID-810",90,"gf",70708.616838015,0,0
"hiv","CORDAID","cod","2015-04-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2015,"COD-H-CORDAID-810",90,"gf",0,0,0
"hiv","Ministry of Health and Population of the Government of the Democratic Republic of Congo","VIH","2020-04-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","Ministry of Health and Population of the Government of the Democratic Republic of Congo","VIH","2020-07-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","Ministry of Health and Population of the Government of the Democratic Republic of Congo","VIH","2020-10-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2018-01-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",1589299.7653,0,0
"hiv","PR (PPM)","VIH","2018-04-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2018-07-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2018-10-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2019-01-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2019,"COD-C-CORDAID",90,"gf",6145009.015,0,0
"hiv","PR (PPM)","VIH","2019-04-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2019,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2019-07-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2019,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2019-10-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2019,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2020-01-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",6644460.7,0,0
"hiv","PR (PPM)","VIH","2020-04-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2020-07-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","PR (PPM)","VIH","2020-10-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","SANRU","cod","2015-01-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2015,"COD-H-SANRU",90,"gf",0,0,0
"hiv","SANRU","cod","2015-04-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2015,"COD-H-SANRU",90,"gf",0,0,0
"hiv","SANRU","cod","2015-07-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2015,"COD-H-SANRU",90,"gf",0,0,0
"hiv","SANRU","cod","2015-10-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2015,"COD-H-SANRU",90,"gf",157104.0938,0,0
"hiv","SANRU","cod","2016-01-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2016,"COD-H-SANRU",90,"gf",157104.0938,0,0
"hiv","SANRU","cod","2016-04-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2016,"COD-H-SANRU",90,"gf",157104.0938,0,0
"hiv","SANRU","cod","2016-07-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2016,"COD-H-SANRU",90,"gf",157104.0938,0,0
"hiv","SANRU","cod","2016-10-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2016,"COD-H-SANRU",90,"gf",157104.0938,0,0
"hiv","SANRU","cod","2017-01-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2017,"COD-H-SANRU",90,"gf",157104.0938,0,0
"hiv","SANRU","cod","2017-04-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2017,"COD-H-SANRU",90,"gf",157104.0938,0,0
"hiv","SANRU","cod","2017-07-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2017,"COD-H-SANRU",90,"gf",157104.0938,0,0
"hiv","SANRU","cod","2017-10-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2017,"COD-H-SANRU",90,"gf",0,0,0
"hiv","Stichting Cordaid","VIH","2018-01-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",2259113.54,0,0
"hiv","Stichting Cordaid","VIH","2018-04-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",19433.7,0,0
"hiv","Stichting Cordaid","VIH","2018-07-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",19433.7,0,0
"hiv","Stichting Cordaid","VIH","2018-10-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",19433.7,0,0
"hiv","Stichting Cordaid","VIH","2019-01-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2019,"COD-C-CORDAID",90,"gf",2511464.85,0,0
"hiv","Stichting Cordaid","VIH","2019-04-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2019,"COD-C-CORDAID",90,"gf",19433.7,0,0
"hiv","Stichting Cordaid","VIH","2019-07-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2019,"COD-C-CORDAID",90,"gf",19433.7,0,0
"hiv","Stichting Cordaid","VIH","2019-10-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2019,"COD-C-CORDAID",90,"gf",19433.7,0,0
"hiv","Stichting Cordaid","VIH","2020-01-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",2750709.945,0,0
"hiv","Stichting Cordaid","VIH","2020-04-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",19433.7,0,0
"hiv","Stichting Cordaid","VIH","2020-07-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",19433.7,0,0
"hiv","Stichting Cordaid","VIH","2020-10-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2020,"COD-C-CORDAID",90,"gf",19433.7,0,0
"hiv","Ministry of Health and Population of the Government of the Democratic Republic of Congo","VIH","2018-01-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","Ministry of Health and Population of the Government of the Democratic Republic of Congo","VIH","2018-04-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","Ministry of Health and Population of the Government of the Democratic Republic of Congo","VIH","2018-07-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",0,0,0
"hiv","Ministry of Health and Population of the Government of the Democratic Republic of Congo","VIH","2018-10-01","fpm","HIV/AIDS counseling and testing","Congo (Democratic Republic)",2018,"COD-C-CORDAID",90,"gf",0,0,0
