"","region","centre","type","annee","trimestre","tpm_fp_nc","tpm_fp_em","tpm_fp_ef","tpm_fp_am","tpm_fp_af","tpm_fp_ nc_m","tpm_fp_nc_f","tpm_rech","tpm_rech_em","tpm_rech_ef","tpm_rech_am","tpm_rech_af","tpm_rech_m","tpm_rech_m2","tpm_ret","tpm_ret_em","tpm_ret_ef","tpm_ret_am","tpm_ret_af","tpm_ret_m","tpm_ret_f","tmp_fn","tmp_fn_e","tmp_fn_a","tmp_fn_m","tmp_fn_f","tmp_fn_nf","tmp_fn_nf_e","tmp_fn_nf_a","tmp_fn_nf_m","tmp_fn_nf_f","tep_nc","tep_nc_e","tep_nc_a","tep_nc_m","tep_nc_f","cas_aut","cas_aut_enf","cas_aut_adu","cas_aut_m","cas_aut_f","tb_tfc","tb_tfc_enf","tb_tfc_enf_m","tb_tfc_enf_f","tb_tfc_a","tb_tfc_am","tb_tfc_af","tb_tfc_m","tb_tfc_f","tb_vih","tb_vih_m","tb_vih_f","vih_tb","vih_tb_m","vih_tb_f","tb_vih2","tb_vih_m2","tb_vih_f2","tb_vih_cotrim","tb_vih_cotrim_m","tb_vih_contrim_f","tb_vih_arv","tb_vih_arv_m","tb_vih_arv_f","ntr_rhz","ntr_erhz","ntr_serhz","ntr_cpx","cas_enf_genexpert","cas_enf_confirme","cas_enf_res","cas_adul_genexpert","cas_adul_confirme","cas_adul_res","tot_genexpert","tot_confirme","tot_res","pop","tpm_plus_attendus","tpm_plus_tauxdet","tbtot_cas_atendu","tbtot_taux_det","tbtot_nc_annee","gueris_total","gueris_taux","trait_tot","trait_pc","deces_total","deces_pc","echec_tot","echec_pc","abandon_tot","pdv_pc","noneval_tot","noneval_pc","eval_tot","eval_pc","com_cause","com_mobsoc","com_radio","com_vad_touss","com_vad_irr","com_vad_pdv","com_nom_touss","com_tpm_diag","com_det_ttf","com_enf_ref","com_suivis","struct_micros_pc","struct_xray_pc","struct_tbmedprem_pc","struct_tbstrepto_pc","perf_lab","pauvrety","retr_tarv","retr_tbvih","retr_vihantitb","retr_cotrimox","tpm_chimio_enf","tpm_chimio_pvvih","tb_diag_nc","tb_diag_nc_b","tb_diag_rech","tb_diag_rech_b","dur_rupt1","dur_rupt2","dur_rupt3","exstock1","exstock2","vad_tot","ntr_all","tbvih_arvtx_rate"
"744","FATICK","Gossas","DISTRICT",2016,1,8,0,0,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,10,0,0,0,10,7,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,105448,29,0.28,36,0.28,2,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","FATICK","Niakhar","DISTRICT",2016,1,3,0,0,2,1,2,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,85693,24,0.13,29,0.14,11,11,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,NA,NA,21,NA,221,188,NA,NA,NA,NA,NA,NA,NA,3180,NA,NA
"746","FATICK","Passy","DISTRICT",2016,1,5,0,0,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61325,17,0.3,21,0.29,5,5,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,1,NA,17,54,170,331,NA,NA,NA,NA,NA,NA,NA,1200,NA,NA
"747","FATICK","Sokone","DISTRICT",2016,1,11,0,0,7,4,7,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,14,0,0,0,14,8,6,8,6,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,190677,52,0.21,65,0.22,10,6,0.6,1,0.1,3,0.3,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,1,NA,8,NA,347,700,6,6,NA,NA,NA,NA,NA,NA,NA,1
"748","FATICK","Diofior","DISTRICT",2016,2,6,0,0,4,2,4,2,1,0,0,1,0,1,0,1,0,0,1,0,1,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,9,2,9,2,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,83624,23,0.26,28,0.39,7,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,0.98,0.266,NA,NA,1,NA,14,44,478,956,NA,8,60,60,60,NA,NA,2467,NA,1
"749","FATICK","Fatick","DISTRICT",2016,2,12,0,0,10,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,2,1,1,2,0,2,2,0,17,0,0,0,17,14,3,14,3,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,204417,56,0.21,70,0.24,16,13,0.81,1,0.06,1,0.06,1,0.06,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,1,NA,28,NA,366,737,NA,NA,NA,NA,NA,1000,1000,4800,NA,1
"750","FATICK","Foundiougne","DISTRICT",2016,2,5,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,55852,15,0.33,19,0.26,4,3,0.75,0,0,0,0,0,0,1,0.25,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,NA,NA,7,5,112,224,5,4,NA,NA,NA,NA,NA,NA,NA,NA
"751","FATICK","Gossas","DISTRICT",2016,2,13,0,0,8,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,10,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,105448,29,0.45,36,0.42,7,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","FATICK","Niakhar","DISTRICT",2016,2,9,0,0,6,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,6,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,85693,24,0.38,29,0.38,3,3,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,NA,NA,21,NA,221,188,NA,NA,NA,NA,NA,NA,NA,3180,NA,NA
"753","FATICK","Passy","DISTRICT",2016,2,4,0,0,3,1,3,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,6,0,0,0,6,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61325,17,0.24,21,0.29,6,6,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,1,NA,17,54,170,331,NA,NA,NA,NA,NA,NA,NA,1200,NA,NA
"754","FATICK","Sokone","DISTRICT",2016,2,15,0,0,13,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,1,0,0,0,0,0,6,1,5,3,3,0,0,0,0,0,25,1,1,0,24,18,6,19,6,1,1,0,1,1,0,2,2,0,2,2,0,2,2,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,190677,52,0.29,65,0.39,12,9,0.75,0,0,1,0.08,2,0.17,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,1,NA,8,NA,347,700,6,6,NA,NA,NA,NA,NA,NA,NA,1
"755","FATICK","Diofior","DISTRICT",2016,3,6,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,8,0,0,0,8,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,83624,23,0.26,28,0.28,12,11,0.92,0,0,0,0,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,0.98,0.266,NA,NA,1,NA,14,44,478,956,NA,8,60,60,60,NA,NA,2467,NA,NA
"756","FATICK","Fatick","DISTRICT",2016,3,12,0,1,9,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,15,2,1,1,13,11,2,12,3,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,204417,56,0.21,70,0.22,20,19,0.95,1,0.05,0,0,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,1,NA,28,NA,366,737,NA,NA,NA,NA,NA,1000,1000,4800,NA,1
"757","FATICK","Foundiougne","DISTRICT",2016,3,5,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,55852,15,0.33,19,0.26,5,3,0.6,0,0,0,0,0,0,2,0.4,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,NA,NA,7,5,112,224,5,4,NA,NA,NA,NA,NA,NA,NA,NA
"758","FATICK","Gossas","DISTRICT",2016,3,8,0,0,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,105448,29,0.28,36,0.25,5,4,0.8,0,0,0,0,0,0,1,0.2,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","FATICK","Niakhar","DISTRICT",2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,2,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,85693,24,0,29,0.07,3,3,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,NA,NA,21,NA,221,188,NA,NA,NA,NA,NA,NA,NA,3180,NA,NA
"760","FATICK","Passy","DISTRICT",2016,3,1,0,0,0,1,0,1,2,0,0,1,1,1,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,5,0,0,0,5,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61325,17,0.06,21,0.24,5,5,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,1,NA,17,54,170,331,NA,NA,NA,NA,NA,NA,NA,1200,NA,NA
"761","FATICK","Sokone","DISTRICT",2016,3,21,0,0,14,7,14,7,2,0,0,0,2,0,2,2,0,0,0,2,0,2,1,0,1,1,0,0,0,0,0,0,2,0,2,2,0,1,0,1,1,0,27,0,0,0,27,18,9,18,9,1,1,0,2,0,2,3,1,2,3,1,2,3,1,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,190677,52,0.4,65,0.42,8,6,0.75,0,0,1,0.13,0,0,1,0.13,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,1,NA,8,NA,347,700,6,6,NA,NA,NA,NA,NA,NA,NA,1
"762","FATICK","Diofior","DISTRICT",2016,4,9,0,0,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,12,0,0,0,12,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,83624,23,0.39,28,0.42,10,9,0.9,0,0,1,0.1,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,0.98,0.266,NA,NA,1,NA,14,44,478,956,NA,8,60,60,60,NA,NA,2467,NA,NA
"763","FATICK","Fatick","DISTRICT",2016,4,21,0,0,16,5,16,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,2,1,1,1,0,1,1,0,4,0,4,1,3,1,0,1,0,1,30,0,0,0,30,21,9,21,9,2,1,1,0,0,0,2,1,1,2,1,1,2,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,204417,56,0.37,70,0.43,16,15,0.94,0,0,0,0,0,0,1,0.06,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,1,NA,28,NA,366,737,NA,NA,NA,NA,NA,1000,1000,4800,NA,1
"764","FATICK","Foundiougne","DISTRICT",2016,4,8,0,0,6,2,6,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,6,3,6,3,0,0,0,2,2,0,2,2,0,2,2,0,2,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,55852,15,0.52,19,0.47,6,5,0.83,0,0,0,0,0,0,1,0.17,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,NA,NA,7,5,112,224,5,4,NA,NA,NA,NA,NA,NA,NA,1
"765","FATICK","Gossas","DISTRICT",2016,4,8,0,0,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,8,1,8,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,105448,29,0.28,36,0.25,17,16,0.94,1,0.06,0,0,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"766","FATICK","Niakhar","DISTRICT",2016,4,9,0,0,7,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,7,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,85693,24,0.38,29,0.34,3,3,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,NA,NA,21,NA,221,188,NA,NA,NA,NA,NA,NA,NA,3180,NA,NA
"767","FATICK","Passy","DISTRICT",2016,4,5,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61325,17,0.3,21,0.29,7,7,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,1,NA,17,54,170,331,NA,NA,NA,NA,NA,NA,NA,1200,NA,NA
"768","FATICK","Sokone","DISTRICT",2016,4,11,0,0,7,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,7,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,190677,52,0.21,65,0.17,15,8,0.53,7,0.47,0,0,0,0,0,0,NA,NA,NA,NA,228,38,1,6748,NA,NA,149,19,NA,23,1,0.11,0,0.42,0.11,1,0.266,NA,NA,1,NA,8,NA,347,700,6,6,NA,NA,NA,NA,NA,NA,NA,NA
"769","KOLDA","Kolda","DISTRICT",2016,1,57,1,0,29,27,30,27,0,0,0,0,0,0,0,2,0,0,2,0,2,0,11,2,9,6,5,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,72,4,3,1,68,38,30,41,31,14,8,6,5,2,3,19,10,9,19,10,9,19,10,9,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,269471,74,0.77,92,0.79,33,26,0.79,0,0,3,0.09,1,0.03,3,0.09,NA,NA,NA,NA,108,18,NA,3289,NA,NA,127,15,NA,9,7,0.21,0,0.75,0.5,1,0.443,3,3,12,3,31,89,814,1596,NA,NA,NA,NA,NA,NA,NA,1600,NA,1
"770","KOLDA","Medina YoroF","DISTRICT",2016,1,10,0,0,6,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,6,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,151256,42,0.24,51,0.19,6,6,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,108,18,NA,3289,NA,NA,127,15,NA,9,7,0.21,0,0.75,0.5,0.93,0.443,1,1,2,1,12,NA,201,244,3,5,NA,NA,NA,NA,NA,800,NA,NA
"771","KOLDA","Vélingara","DISTRICT",2016,1,28,0,0,21,7,21,7,2,0,0,1,1,1,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,31,0,0,0,31,23,8,23,8,3,2,1,1,1,0,4,3,1,4,3,1,4,3,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,304947,84,0.33,104,0.3,15,14,0.93,1,0.07,0,0,0,0,0,0,NA,NA,NA,NA,108,18,NA,3289,NA,NA,127,15,NA,9,7,0.21,0,0.75,0.5,1,0.443,NA,NA,2,NA,29,NA,712,1454,19,38,NA,NA,NA,NA,NA,NA,NA,1
"772","KOLDA","Kolda","DISTRICT",2016,2,39,0,1,20,18,20,19,2,0,0,1,1,1,1,2,0,0,1,1,1,1,9,1,8,5,4,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,52,2,0,2,50,28,22,28,24,5,2,3,7,2,5,12,4,8,12,4,8,12,4,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,269471,74,0.53,92,0.57,32,28,0.88,1,0.03,1,0.03,1,0.03,1,0.03,NA,NA,NA,NA,108,18,NA,3289,NA,NA,127,15,NA,9,7,0.21,0,0.75,0.5,1,0.443,3,3,12,3,31,89,814,1596,NA,NA,NA,NA,NA,NA,NA,1600,NA,1
"773","KOLDA","Medina YoroF","DISTRICT",2016,2,7,0,0,7,0,7,0,2,0,0,1,1,1,1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,8,1,8,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,151256,42,0.17,51,0.18,10,9,0.9,0,0,1,0.1,0,0,0,0,NA,NA,NA,NA,108,18,NA,3289,NA,NA,127,15,NA,9,7,0.21,0,0.75,0.5,0.93,0.443,1,1,2,1,12,NA,201,244,3,5,NA,NA,NA,NA,NA,800,NA,1
"774","KOLDA","Vélingara","DISTRICT",2016,2,30,0,0,20,10,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,1,0,31,21,10,22,10,3,2,1,0,0,0,3,2,1,3,2,1,3,2,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,304947,84,0.36,104,0.31,19,14,0.74,2,0.11,2,0.11,0,0,1,0.05,NA,NA,NA,NA,108,18,NA,3289,NA,NA,127,15,NA,9,7,0.21,0,0.75,0.5,1,0.443,NA,NA,2,NA,29,NA,712,1454,19,38,NA,NA,NA,NA,NA,NA,NA,1
"775","KOLDA","Kolda","DISTRICT",2016,3,39,0,0,27,12,27,12,2,0,0,2,0,2,0,4,0,0,4,0,4,0,5,2,3,3,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,49,3,1,2,46,33,13,34,15,6,3,3,4,1,3,10,4,6,10,4,6,10,4,6,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,269471,74,0.53,92,0.53,50,37,0.74,2,0.04,6,0.12,1,0.02,4,0.08,NA,NA,NA,NA,108,18,NA,3289,NA,NA,127,15,NA,9,7,0.21,0,0.75,0.5,1,0.443,3,3,12,3,31,89,814,1596,NA,NA,NA,NA,NA,NA,NA,1600,NA,1
"776","KOLDA","Medina YoroF","DISTRICT",2016,3,3,1,0,1,1,2,1,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,4,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,151256,42,0.07,51,0.1,4,3,0.75,0,0,1,0.25,0,0,0,0,NA,NA,NA,NA,108,18,NA,3289,NA,NA,127,15,NA,9,7,0.21,0,0.75,0.5,0.93,0.443,1,1,2,1,12,NA,201,244,3,5,NA,NA,NA,NA,NA,800,NA,NA
"777","KOLDA","Vélingara","DISTRICT",2016,3,28,1,1,17,9,18,10,1,0,0,1,0,1,0,2,0,0,2,0,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,2,2,28,11,17,13,19,2,1,1,0,0,0,2,1,1,2,1,1,2,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,304947,84,0.33,104,0.31,32,19,0.59,6,0.19,3,0.09,0,0,4,0.13,NA,NA,NA,NA,108,18,NA,3289,NA,NA,127,15,NA,9,7,0.21,0,0.75,0.5,1,0.443,NA,NA,2,NA,29,NA,712,1454,19,38,NA,NA,NA,NA,NA,NA,NA,1
"778","KOLDA","Kolda","DISTRICT",2016,4,50,1,2,30,17,31,19,6,0,0,4,2,4,2,8,0,0,4,4,4,4,6,4,2,3,3,0,0,0,0,0,3,1,2,2,1,0,0,0,0,0,67,8,2,6,59,38,21,40,27,8,4,4,9,7,2,17,11,6,17,11,6,17,11,6,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,269471,74,0.67,92,0.73,52,22,0.42,4,0.08,3,0.06,1,0.02,10,0.19,NA,NA,NA,NA,108,18,NA,3289,NA,NA,127,15,NA,9,7,0.21,0,0.75,0.5,1,0.443,3,3,12,3,31,89,814,1596,NA,NA,NA,NA,NA,NA,NA,1600,NA,1
"779","KOLDA","Medina YoroF","DISTRICT",2016,4,10,0,0,7,3,7,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,7,4,7,4,2,0,2,0,0,0,2,0,2,2,0,2,2,0,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,151256,42,0.24,51,0.21,9,8,0.89,0,0,1,0.11,0,0,0,0,NA,NA,NA,NA,108,18,NA,3289,NA,NA,127,15,NA,9,7,0.21,0,0.75,0.5,0.93,0.443,1,1,2,1,12,NA,201,244,3,5,NA,NA,NA,NA,NA,800,NA,1
"780","KOLDA","Vélingara","DISTRICT",2016,4,38,0,0,24,14,24,14,0,0,0,0,0,0,0,3,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,41,26,15,26,15,4,2,2,1,0,1,5,2,3,5,3,2,5,3,2,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,304947,84,0.45,104,0.4,23,15,0.65,1,0.04,0,0,0,0,7,0.3,NA,NA,NA,NA,108,18,NA,3289,NA,NA,127,15,NA,9,7,0.21,0,0.75,0.5,1,0.443,NA,NA,2,NA,29,NA,712,1454,19,38,NA,NA,NA,NA,NA,NA,NA,1
